	GC	GC1	GC2	GC3	CDC	P(CDC)	coregene_id	ortho_id	locus_tag	ispseudo	Genome
432	0.318617	0.454746	0.280353	0.22075100000000003	0.165256	0.0		1217	Vgig2_peg_49	0	V.gigas2
433	0.330357	0.458929	0.319643	0.2125	0.10065199999999999	0.0	Rmag_0348	966	Vgig2_peg_490	0	V.gigas2
434	0.315789	0.401914	0.334928	0.21052600000000002	0.123419	0.0092	Rmag_0347	149	Vgig2_peg_491	0	V.gigas2
435	0.315826	0.460084	0.306723	0.180672	0.091037	0.0	Rmag_0345	150	Vgig2_peg_492	0	V.gigas2
436	0.349306	0.439583	0.40208299999999997	0.20625	0.108241	0.0	Rmag_0344	151	Vgig2_peg_493	0	V.gigas2
437	0.319298	0.505263	0.284211	0.16842100000000002	0.183148	0.1442	Rmag_0343	152	Vgig2_peg_494	0	V.gigas2
438	0.319728	0.382653	0.30101999999999995	0.27551	0.24645	0.0	Rmag_0342	153	Vgig2_peg_495	0	V.gigas2
439	0.319444	0.43888900000000003	0.294444	0.225	0.108877	0.0	Rmag_0341	154	Vgig2_peg_496	0	V.gigas2
440	0.331937	0.46178	0.328796	0.205236	0.08019889999999999	0.0	Rmag_0340	155	Vgig2_peg_497	0	V.gigas2
441	0.344398	0.49377600000000005	0.3361	0.20332	0.128072	0.001	Rmag_0339	156	Vgig2_peg_498	0	V.gigas2
442	0.342546	0.487437	0.339196	0.201005	0.11430799999999999	0.0	Rmag_0338	157	Vgig2_peg_499	0	V.gigas2
443	0.31856	0.42105299999999996	0.3241	0.21052600000000002	0.135297	0.0	Rmag_0105	513	Vgig2_peg_5	0	V.gigas2
444	0.375517	0.533499	0.372208	0.220844	0.118797	0.0	Rmag_0151	1007	Vgig2_peg_50	0	V.gigas2
445	0.317664	0.41025600000000007	0.32905999999999996	0.213675	0.129813	0.0008	Rmag_0337	968	Vgig2_peg_500	0	V.gigas2
446	0.335591	0.435666	0.374718	0.196388	0.141125	0.0	Rmag_0336	158	Vgig2_peg_501	0	V.gigas2
447	0.312407	0.45291499999999996	0.282511	0.201794	0.09708889999999999	0.0786	Rmag_0335	159	Vgig2_peg_502	0	V.gigas2
448	0.35619	0.474286	0.45142899999999997	0.14285699999999998	0.098078	0.0		1220	Vgig2_peg_503	0	V.gigas2
449	0.340206	0.43299	0.365979	0.22164899999999998	0.179882	0.0	Rmag_0333	160	Vgig2_peg_504	0	V.gigas2
450	0.30607199999999996	0.39776999999999996	0.330855	0.189591	0.10783499999999999	0.0026		161	Vgig2_peg_505	0	V.gigas2
451	0.301282	0.42307700000000004	0.298077	0.18269200000000002	0.109642	0.6204	Rmag_0331	162	Vgig2_peg_506	1	V.gigas2
452	0.346072	0.5	0.366242	0.171975	0.114781	0.0	Rmag_0329	1116	Vgig2_peg_507	0	V.gigas2
453	0.314985	0.385321	0.321101	0.23853200000000002	0.129548	0.5362		1905	Vgig2_peg_508	1	V.gigas2
454	0.330556	0.458333	0.3125	0.220833	0.104022	0.018000000000000002	Rmag_0328	168	Vgig2_peg_509	0	V.gigas2
455	0.31798200000000004	0.368421	0.368421	0.21710500000000002	0.156301	0.0212	Rmag_0152	560	Vgig2_peg_51	1	V.gigas2
456	0.257862	0.301887	0.292453	0.17924500000000002	0.0988556	0.042	Rmag_0327	169	Vgig2_peg_510	0	V.gigas2
457	0.264151	0.320755	0.283019	0.18867899999999999	0.151469	0.4598		1979	Vgig2_peg_511	0	V.gigas2
458	0.296804	0.356164	0.296804	0.237443	0.138003	0.0006	Rmag_0325	172	Vgig2_peg_512	0	V.gigas2
459	0.281159	0.4	0.304348	0.13913	0.18553699999999998	0.0074		969	Vgig2_peg_513	0	V.gigas2
460	0.2875	0.36875	0.26875	0.225	0.094499	0.428	Rmag_0323	173	Vgig2_peg_514	0	V.gigas2
461	0.305195	0.428571	0.301948	0.185065	0.0953559	0.0022		174	Vgig2_peg_515	0	V.gigas2
462	0.322404	0.42623	0.27868899999999996	0.262295	0.161126	0.7172	Rmag_0321	175	Vgig2_peg_516	0	V.gigas2
463	0.307299	0.386332	0.306834	0.228731	0.0712866	0.0	Rmag_0320	176	Vgig2_peg_517	0	V.gigas2
464	0.29390700000000003	0.38709699999999997	0.311828	0.18279600000000001	0.152558	0.3152	Rmag_0319	177	Vgig2_peg_518	0	V.gigas2
465	0.32574000000000003	0.45330299999999996	0.34624099999999997	0.177677	0.097598	0.0		181	Vgig2_peg_519	0	V.gigas2
466	0.321596	0.424883	0.328638	0.21126799999999998	0.10351099999999999	0.0	Rmag_0153	562	Vgig2_peg_52	0	V.gigas2
467	0.315508	0.41443900000000006	0.33155100000000004	0.200535	0.11984600000000001	0.0		182	Vgig2_peg_520	0	V.gigas2
468	0.333333	0.44067799999999996	0.310734	0.248588	0.17041800000000001	0.0016	Rmag_0314	183	Vgig2_peg_521	0	V.gigas2
469	0.369048	0.5252100000000001	0.36344499999999996	0.218487	0.129652	0.0		184	Vgig2_peg_522	0	V.gigas2
470	0.358333	0.458333	0.361111	0.255556	0.122491	0.0	Rmag_0312	185	Vgig2_peg_523	0	V.gigas2
471	0.34631999999999996	0.532468	0.33766199999999996	0.16883099999999998	0.26057800000000003	0.0126	Rmag_0311	186	Vgig2_peg_524	0	V.gigas2
472	0.309237	0.364458	0.340361	0.222892	0.08717230000000001	0.0038		188	Vgig2_peg_525	0	V.gigas2
473	0.326577	0.425676	0.344595	0.209459	0.127269	0.2382	Rmag_0308	189	Vgig2_peg_526	0	V.gigas2
474	0.342256	0.458891	0.340344	0.22753299999999999	0.0934701	0.0	Rmag_0307	190	Vgig2_peg_527	0	V.gigas2
475	0.3462	0.490953	0.341375	0.206273	0.114451	0.0	Rmag_0306	191	Vgig2_peg_528	0	V.gigas2
476	0.339906	0.4	0.38309899999999997	0.23661999999999997	0.0980401	0.0006	Rmag_0305	192	Vgig2_peg_529	0	V.gigas2
477	0.317529	0.426724	0.31896599999999997	0.20689699999999997	0.09113339999999999	0.0		1152	Vgig2_peg_53	0	V.gigas2
478	0.328283	0.44697	0.333333	0.204545	0.0912535	0.0344		1146	Vgig2_peg_530	0	V.gigas2
479	0.296296	0.41111099999999995	0.266667	0.21111100000000002	0.11581500000000002	0.6386	Rmag_0303	193	Vgig2_peg_531	1	V.gigas2
480	0.338702	0.47785200000000005	0.327517	0.210738	0.0949183	0.0	Rmag_0302	194	Vgig2_peg_532	0	V.gigas2
481	0.25	0.3	0.275	0.175	0.150882	0.3024		1978	Vgig2_peg_533	0	V.gigas2
482	0.332196	0.453925	0.348123	0.19453900000000002	0.118076	0.0	Rmag_0298	671	Vgig2_peg_534	0	V.gigas2
483	0.310364	0.43529399999999996	0.28739499999999996	0.20840300000000003	0.0921868	0.0	Rmag_0295	670	Vgig2_peg_535	0	V.gigas2
484	0.296421	0.36241599999999996	0.315436	0.211409	0.125666	0.0	Rmag_0294	669	Vgig2_peg_536	0	V.gigas2
485	0.310078	0.406977	0.325581	0.197674	0.278013	0.001	Rmag_0293	668	Vgig2_peg_537	0	V.gigas2
486	0.34707	0.461538	0.343407	0.23626399999999997	0.128225	0.0	Rmag_0292	667	Vgig2_peg_538	0	V.gigas2
487	0.23884499999999997	0.307087	0.251969	0.15748	0.08730700000000001	0.7602		1870	Vgig2_peg_539	0	V.gigas2
488	0.227273	0.227273	0.204545	0.25	0.23531799999999997	0.3976		2026	Vgig2_peg_54	0	V.gigas2
489	0.248756	0.358209	0.238806	0.149254	0.148241	0.8582		2022	Vgig2_peg_540	0	V.gigas2
490	0.34009	0.454955	0.349099	0.216216	0.12463099999999999	0.0	Rmag_0290	1064	Vgig2_peg_541	0	V.gigas2
491	0.283069	0.380952	0.293651	0.174603	0.131097	0.2322	Rmag_0289	666	Vgig2_peg_542	0	V.gigas2
492	0.269841	0.342857	0.28571399999999997	0.180952	0.139989	0.27399999999999997	Rmag_0288	665	Vgig2_peg_543	0	V.gigas2
493	0.28985500000000003	0.449275	0.24637699999999998	0.173913	0.237896	0.0158	Rmag_0287	664	Vgig2_peg_544	0	V.gigas2
494	0.26881700000000003	0.39784899999999995	0.215054	0.193548	0.12801400000000002	0.4484	Rmag_0286	1063	Vgig2_peg_545	0	V.gigas2
495	0.290566	0.392453	0.27924499999999997	0.2	0.0853296	0.0166	Rmag_0285	663	Vgig2_peg_546	0	V.gigas2
496	0.34188	0.47692299999999993	0.287179	0.261538	0.162823	0.0	Rmag_0284	662	Vgig2_peg_547	0	V.gigas2
497	0.310502	0.438356	0.273973	0.219178	0.145976	0.016		1021	Vgig2_peg_548	0	V.gigas2
498	0.2657	0.384058	0.282609	0.130435	0.109892	0.0702		1281	Vgig2_peg_549	1	V.gigas2
499	0.357672	0.488889	0.374603	0.209524	0.125291	0.0	Rmag_0156	563	Vgig2_peg_55	0	V.gigas2
500	0.371014	0.5565220000000001	0.38260900000000003	0.173913	0.13195199999999999	0.4318	Rmag_0281	660	Vgig2_peg_550	0	V.gigas2
501	0.320695	0.464455	0.309637	0.187994	0.07411110000000001	0.0	Rmag_0280	659	Vgig2_peg_551	0	V.gigas2
502	0.286472	0.40053099999999997	0.30238699999999996	0.156499	0.106625	0.0	Rmag_0279	658	Vgig2_peg_552	0	V.gigas2
503	0.36014	0.47202799999999995	0.363636	0.24475500000000003	0.14285	0.0	Rmag_0278	657	Vgig2_peg_553	0	V.gigas2
504	0.377255	0.46117600000000003	0.407059	0.263529	0.173486	0.0		656	Vgig2_peg_554	0	V.gigas2
505	0.363095	0.508929	0.33928600000000003	0.241071	0.18123499999999998	0.0488	Rmag_0276	655	Vgig2_peg_555	0	V.gigas2
506	0.306548	0.428571	0.303571	0.1875	0.111357	0.0086	Rmag_0275	654	Vgig2_peg_556	0	V.gigas2
507	0.337154	0.452722	0.358166	0.200573	0.08617910000000001	0.0028	Rmag_0274	653	Vgig2_peg_557	0	V.gigas2
508	0.28320100000000004	0.39050100000000004	0.28232199999999996	0.176781	0.0909316	0.0	Rmag_0273	652	Vgig2_peg_558	0	V.gigas2
509	0.345932	0.41732299999999994	0.37637800000000005	0.244094	0.152825	0.0	Rmag_0272	651	Vgig2_peg_559	0	V.gigas2
510	0.320175	0.381579	0.407895	0.171053	0.177075	0.6544		1824	Vgig2_peg_56	1	V.gigas2
511	0.31211	0.430712	0.299625	0.20599299999999998	0.10438499999999999	0.0016	Rmag_0271	650	Vgig2_peg_560	0	V.gigas2
512	0.313433	0.41791000000000006	0.402985	0.119403	0.20876399999999998	0.2196		648	Vgig2_peg_561	0	V.gigas2
513	0.359084	0.493562	0.358369	0.22532199999999997	0.0997502	0.0	Rmag_0270	647	Vgig2_peg_562	0	V.gigas2
514	0.342105	0.44736800000000004	0.368421	0.21052600000000002	0.270906	0.9540000000000001		1840	Vgig2_peg_563	0	V.gigas2
515	0.22807	0.333333	0.175439	0.175439	0.172621	0.5822	Rmag_0269	646	Vgig2_peg_564	1	V.gigas2
516	0.28869	0.366071	0.28571399999999997	0.214286	0.126493	0.002		645	Vgig2_peg_565	0	V.gigas2
517	0.304965	0.361702	0.335106	0.218085	0.146128	0.0026	Rmag_0267	644	Vgig2_peg_566	0	V.gigas2
518	0.339339	0.45045	0.34534499999999996	0.22222199999999998	0.136486	0.0	Rmag_0266	643	Vgig2_peg_567	0	V.gigas2
519	0.303777	0.438424	0.325123	0.147783	0.129511	0.0024	Rmag_0265	642	Vgig2_peg_568	0	V.gigas2
520	0.345771	0.478678	0.363539	0.195096	0.09442669999999999	0.0	Rmag_0263	641	Vgig2_peg_569	0	V.gigas2
521	0.348671	0.45705500000000004	0.374233	0.21472399999999997	0.157174	0.0		1150	Vgig2_peg_57	0	V.gigas2
522	0.320675	0.42616000000000004	0.37130799999999997	0.16455699999999998	0.11198599999999999	0.0026	Rmag_0262	640	Vgig2_peg_570	0	V.gigas2
523	0.299099	0.464865	0.302703	0.12972999999999998	0.13020199999999998	0.0034	Rmag_0261	639	Vgig2_peg_571	0	V.gigas2
524	0.315245	0.44186000000000003	0.310078	0.193798	0.11615199999999999	0.4672	Rmag_0260	638	Vgig2_peg_572	1	V.gigas2
525	0.244292	0.33561599999999997	0.232877	0.164384	0.09484680000000001	0.0006	Rmag_0258	636	Vgig2_peg_573	0	V.gigas2
526	0.29134899999999997	0.358779	0.29389299999999996	0.221374	0.117414	0.0008	Rmag_0257	1019	Vgig2_peg_574	0	V.gigas2
527	0.294077	0.373967	0.305785	0.202479	0.107635	0.0	Rmag_0250	635	Vgig2_peg_575	0	V.gigas2
528	0.329341	0.409182	0.34331300000000003	0.235529	0.11232400000000001	0.0	Rmag_0249	1115	Vgig2_peg_576	0	V.gigas2
529	0.31853000000000004	0.408882	0.330781	0.21592600000000003	0.124206	0.0	Rmag_0248	634	Vgig2_peg_577	0	V.gigas2
530	0.29703	0.386139	0.346535	0.158416	0.179857	0.0422	Rmag_0247	633	Vgig2_peg_578	0	V.gigas2
531	0.315359	0.41176499999999994	0.308824	0.22549	0.144177	0.001	Rmag_0246	1018	Vgig2_peg_579	0	V.gigas2
532	0.400538	0.516129	0.467742	0.21774200000000002	0.201002	0.0112	Rmag_0160	565	Vgig2_peg_58	0	V.gigas2
533	0.341513	0.447853	0.368098	0.208589	0.15087799999999998	0.017	Rmag_0245	632	Vgig2_peg_580	0	V.gigas2
534	0.343604	0.436975	0.358543	0.235294	0.140994	0.0	Rmag_0244	631	Vgig2_peg_581	0	V.gigas2
535	0.326676	0.45273	0.330226	0.197071	0.0631341	0.0	Rmag_0243	630	Vgig2_peg_582	0	V.gigas2
536	0.36887800000000004	0.46919399999999994	0.41943100000000005	0.218009	0.15308	0.0	Rmag_0242	629	Vgig2_peg_583	0	V.gigas2
537	0.288747	0.452229	0.273885	0.140127	0.09593639999999999	0.2314	Rmag_0241	628	Vgig2_peg_584	0	V.gigas2
538	0.356515	0.508393	0.34532399999999996	0.215827	0.12978499999999998	0.0	Rmag_0240	627	Vgig2_peg_585	0	V.gigas2
539	0.32516300000000004	0.45098	0.328431	0.196078	0.143061	0.0022	Rmag_0239	626	Vgig2_peg_586	0	V.gigas2
540	0.396226	0.496855	0.465409	0.226415	0.21469000000000002	0.0002		1218	Vgig2_peg_587	0	V.gigas2
541	0.30791	0.44915299999999997	0.288136	0.186441	0.21455100000000002	0.001	Rmag_0237	624	Vgig2_peg_588	0	V.gigas2
542	0.34947399999999995	0.475789	0.368421	0.204211	0.07806339999999999	0.0002	Rmag_0236	623	Vgig2_peg_589	0	V.gigas2
543	0.35914	0.496774	0.393548	0.187097	0.20719400000000002	0.0	Rmag_0161	1008	Vgig2_peg_59	0	V.gigas2
544	0.289837	0.397561	0.268293	0.20365899999999998	0.06658660000000001	0.0		1017	Vgig2_peg_590	0	V.gigas2
545	0.31055900000000003	0.378882	0.291925	0.26087	0.145394	0.0198		622	Vgig2_peg_591	0	V.gigas2
546	0.31761	0.433962	0.311321	0.20754699999999998	0.132762	0.0032	Rmag_0234	621	Vgig2_peg_592	0	V.gigas2
547	0.367251	0.508772	0.364912	0.22807	0.14671700000000001	0.0	Rmag_0233	620	Vgig2_peg_593	0	V.gigas2
548	0.339891	0.472131	0.340984	0.20655700000000002	0.145839	0.0	Rmag_0232	1100	Vgig2_peg_594	0	V.gigas2
549	0.312724	0.42741899999999994	0.311828	0.198925	0.117828	0.0		618	Vgig2_peg_595	0	V.gigas2
550	0.365646	0.469388	0.357143	0.270408	0.107807	0.2388		617	Vgig2_peg_596	0	V.gigas2
551	0.345455	0.45909099999999997	0.354545	0.222727	0.10566099999999999	0.025	Rmag_0227	616	Vgig2_peg_597	0	V.gigas2
552	0.31982	0.37837800000000005	0.364865	0.216216	0.241177	0.0554	Rmag_0225	615	Vgig2_peg_598	0	V.gigas2
553	0.341131	0.391813	0.345029	0.28655	0.20164300000000002	0.0002	Rmag_0224	614	Vgig2_peg_599	0	V.gigas2
554	0.310469	0.415162	0.33574	0.180505	0.09760880000000001	0.0036	Rmag_0106	514	Vgig2_peg_6	0	V.gigas2
555	0.368571	0.548571	0.367143	0.19	0.12704300000000002	0.0		566	Vgig2_peg_60	0	V.gigas2
556	0.313364	0.437788	0.290323	0.211982	0.09998939999999999	0.0852	Rmag_0223	613	Vgig2_peg_600	0	V.gigas2
557	0.254386	0.21052600000000002	0.342105	0.21052600000000002	0.203502	0.9648		1818	Vgig2_peg_601	0	V.gigas2
558	0.35436100000000004	0.481308	0.383178	0.198598	0.135448	0.0	Rmag_0222	612	Vgig2_peg_602	0	V.gigas2
559	0.28644200000000003	0.42813500000000004	0.244648	0.18654400000000002	0.09644	0.0006	Rmag_0221	611	Vgig2_peg_603	0	V.gigas2
560	0.33821100000000004	0.43902399999999997	0.360976	0.21463400000000002	0.161487	0.0004		610	Vgig2_peg_604	0	V.gigas2
561	0.166667	0.2	0.125	0.175	0.151825	0.502		2023	Vgig2_peg_605	0	V.gigas2
562	0.281886	0.376206	0.292605	0.176849	0.117649	0.0			Vgig2_peg_606	1	V.gigas2
563	0.347051	0.45679	0.378601	0.205761	0.139724	0.0	Rmag_0217	608	Vgig2_peg_607	0	V.gigas2
564	0.336043	0.42276400000000003	0.36178899999999997	0.223577	0.11908599999999998	0.0028	Rmag_0216	607	Vgig2_peg_608	0	V.gigas2
565	0.33908	0.5258619999999999	0.31896599999999997	0.172414	0.13426300000000002	0.3624	Rmag_0215	606	Vgig2_peg_609	0	V.gigas2
566	0.383838	0.565657	0.383838	0.20202	0.123017	0.0		1721	Vgig2_peg_61	0	V.gigas2
567	0.330827	0.43609	0.29323299999999997	0.263158	0.134981	0.252	Rmag_0214	605	Vgig2_peg_610	0	V.gigas2
568	0.325243	0.42233000000000004	0.34465999999999997	0.208738	0.175894	0.0	Rmag_0213	604	Vgig2_peg_611	0	V.gigas2
569	0.346583	0.46861899999999995	0.353556	0.217573	0.112374	0.0	Rmag_0211	1015	Vgig2_peg_612	0	V.gigas2
570	0.282238	0.40875900000000004	0.29927	0.138686	0.107778	0.2808		1504	Vgig2_peg_613	0	V.gigas2
571	0.343616	0.5012850000000001	0.318766	0.21079699999999998	0.110724	0.0	Rmag_0208	602	Vgig2_peg_614	0	V.gigas2
572	0.329375	0.501188	0.313539	0.173397	0.125717	0.0	Rmag_0206	601	Vgig2_peg_615	0	V.gigas2
573	0.343434	0.48484799999999995	0.343434	0.20202	0.139246	0.0046	Rmag_0205	600	Vgig2_peg_616	0	V.gigas2
574	0.292929	0.44055900000000003	0.272727	0.165501	0.125247	0.0	Rmag_0204	599	Vgig2_peg_617	0	V.gigas2
575	0.33642	0.43518500000000004	0.388889	0.185185	0.10829000000000001	0.0372	Rmag_0203	598	Vgig2_peg_618	0	V.gigas2
576	0.361111	0.489583	0.447917	0.145833	0.174788	0.1952	Rmag_0201	597	Vgig2_peg_619	0	V.gigas2
577	0.358459	0.462312	0.336683	0.276382	0.17413199999999998	0.0006	Rmag_0200	596	Vgig2_peg_620	0	V.gigas2
578	0.30303	0.355152	0.300606	0.253333	0.0951716	0.0	Rmag_0199	595	Vgig2_peg_621	0	V.gigas2
579	0.299006	0.43089399999999994	0.289973	0.176152	0.101141	0.0	Rmag_0197	594	Vgig2_peg_622	0	V.gigas2
580	0.375587	0.464789	0.408451	0.253521	0.281276	0.035	Rmag_0192	592	Vgig2_peg_625	0	V.gigas2
581	0.335878	0.419847	0.419847	0.167939	0.168352	0.0302	Rmag_0191	591	Vgig2_peg_626	0	V.gigas2
582	0.340491	0.506135	0.349693	0.165644	0.133851	0.0	Rmag_0190	590	Vgig2_peg_627	0	V.gigas2
583	0.35897399999999996	0.5	0.375	0.201923	0.158844	0.0004	Rmag_0189	589	Vgig2_peg_628	0	V.gigas2
584	0.403646	0.46875	0.515625	0.22656199999999999	0.217518	0.0024	Rmag_0188	588	Vgig2_peg_629	0	V.gigas2
585	0.365348	0.525424	0.310734	0.259887	0.155419	0.0068	Rmag_0816	679	Vgig2_peg_63	0	V.gigas2
586	0.35327600000000003	0.487179	0.418803	0.153846	0.209071	0.0028	Rmag_0187	587	Vgig2_peg_630	0	V.gigas2
587	0.333333	0.459459	0.37837800000000005	0.162162	0.390968	0.0304		1011	Vgig2_peg_631	0	V.gigas2
588	0.342593	0.402778	0.412037	0.212963	0.163232	0.0	Rmag_0185	586	Vgig2_peg_632	0	V.gigas2
589	0.363426	0.4375	0.44444399999999995	0.208333	0.217221	0.0	Rmag_0184	585	Vgig2_peg_633	0	V.gigas2
590	0.325	0.4	0.35	0.225	0.197507	0.2678	Rmag_0183	584	Vgig2_peg_634	0	V.gigas2
591	0.37698400000000004	0.535714	0.410714	0.184524	0.145209	0.0088	Rmag_0182	583	Vgig2_peg_635	0	V.gigas2
592	0.35941999999999996	0.478261	0.426087	0.173913	0.25348000000000004	0.0	Rmag_0181	582	Vgig2_peg_636	0	V.gigas2
593	0.333333	0.436464	0.370166	0.19337000000000001	0.154347	0.0012	Rmag_0180	581	Vgig2_peg_637	0	V.gigas2
594	0.358779	0.45801499999999995	0.343511	0.274809	0.188804	0.0144	Rmag_0179	580	Vgig2_peg_638	0	V.gigas2
595	0.369637	0.44554499999999997	0.42574300000000004	0.23762399999999997	0.24346199999999998	0.0094	Rmag_0178	579	Vgig2_peg_639	0	V.gigas2
596	0.359155	0.464789	0.380282	0.23239400000000002	0.187719	0.0036	Rmag_0815	680	Vgig2_peg_64	0	V.gigas2
597	0.309125	0.402235	0.351955	0.173184	0.169966	0.0004	Rmag_0177	578	Vgig2_peg_640	0	V.gigas2
598	0.29126199999999997	0.38835	0.300971	0.18446600000000002	0.125229	0.3784	Rmag_0176	577	Vgig2_peg_641	0	V.gigas2
599	0.393443	0.557377	0.409836	0.213115	0.208938	0.0036	Rmag_0175	576	Vgig2_peg_642	0	V.gigas2
600	0.340909	0.454545	0.329545	0.23863600000000001	0.206344	0.0954	Rmag_0174	575	Vgig2_peg_643	0	V.gigas2
601	0.295699	0.38709699999999997	0.258065	0.24193499999999998	0.260702	0.0878	Rmag_0173	574	Vgig2_peg_644	0	V.gigas2
602	0.416667	0.540323	0.44354799999999994	0.266129	0.24486	0.0	Rmag_0172	573	Vgig2_peg_645	0	V.gigas2
603	0.355072	0.49565200000000004	0.352174	0.21739099999999997	0.180196	0.0	Rmag_0171	1010	Vgig2_peg_646	0	V.gigas2
604	0.333333	0.424779	0.353982	0.221239	0.17524	0.0392	Rmag_0170	572	Vgig2_peg_647	0	V.gigas2
605	0.367041	0.483146	0.382022	0.23595500000000003	0.17749600000000001	0.5142	Rmag_0169	571	Vgig2_peg_648	0	V.gigas2
606	0.397343	0.518116	0.48188400000000003	0.192029	0.135822	0.0	Rmag_0168	570	Vgig2_peg_649	0	V.gigas2
607	0.347763	0.48917700000000003	0.363636	0.190476	0.13751300000000002	0.0	Rmag_0814	681	Vgig2_peg_65	0	V.gigas2
608	0.329897	0.381443	0.329897	0.278351	0.1588	0.3838	Rmag_0167	569	Vgig2_peg_650	0	V.gigas2
609	0.346405	0.465686	0.37254899999999996	0.20098	0.14873	0.0004	Rmag_0166	568	Vgig2_peg_651	0	V.gigas2
610	0.351421	0.484496	0.34108499999999997	0.22868200000000002	0.12513	0.0006	Rmag_0165	567	Vgig2_peg_652	0	V.gigas2
611	0.359223	0.46601899999999996	0.36893200000000004	0.242718	0.19279100000000002	0.079	Rmag_0164	1009	Vgig2_peg_653	0	V.gigas2
612	0.387205	0.568182	0.383838	0.209596	0.12214900000000001	0.0		1024	Vgig2_peg_654	0	V.gigas2
613	0.333333	0.507389	0.34236500000000003	0.150246	0.128813	0.0	Rmag_0819	673	Vgig2_peg_655	0	V.gigas2
614	0.306548	0.45535699999999996	0.3125	0.15178599999999998	0.109724	0.7558	Rmag_0822	195	Vgig2_peg_656	0	V.gigas2
615	0.365333	0.456	0.392	0.248	0.140787	0.0	Rmag_0824	196	Vgig2_peg_657	0	V.gigas2
616	0.255411	0.38961	0.181818	0.194805	0.23418200000000003	0.0124		1998	Vgig2_peg_658	1	V.gigas2
617	0.354059	0.42486999999999997	0.378238	0.259067	0.152903	0.0052	Rmag_0825	199	Vgig2_peg_659	0	V.gigas2
618	0.371648	0.545977	0.35632199999999997	0.212644	0.170303	0.0006	Rmag_0813	682	Vgig2_peg_66	0	V.gigas2
619	0.341463	0.46341499999999997	0.329268	0.23170700000000002	0.199843	0.2626		204	Vgig2_peg_660	0	V.gigas2
620	0.337644	0.41810299999999995	0.344828	0.25	0.112489	0.0306		205	Vgig2_peg_661	0	V.gigas2
621	0.35897399999999996	0.453441	0.37246999999999997	0.251012	0.1316	0.0002	Rmag_0828	207	Vgig2_peg_662	0	V.gigas2
622	0.374248	0.48736499999999994	0.371841	0.263538	0.150763	0.0	Rmag_0831	970	Vgig2_peg_663	0	V.gigas2
623	0.307116	0.41198500000000005	0.273408	0.23595500000000003	0.11588599999999999	0.0006	Rmag_0832	208	Vgig2_peg_664	0	V.gigas2
624	0.326034	0.416058	0.328467	0.233577	0.144226	0.0992	Rmag_0833	209	Vgig2_peg_665	0	V.gigas2
625	0.366795	0.478764	0.3861	0.235521	0.137256	0.0	Rmag_0834	213	Vgig2_peg_666	0	V.gigas2
626	0.316029	0.42623	0.33060100000000003	0.19125699999999998	0.123674	0.0	Rmag_0835	215	Vgig2_peg_667	0	V.gigas2
627	0.287075	0.367347	0.306122	0.187755	0.09883539999999999	0.0212	Rmag_0836	216	Vgig2_peg_668	0	V.gigas2
628	0.366255	0.5	0.407407	0.191358	0.171979	0.0014	Rmag_0837	217	Vgig2_peg_669	0	V.gigas2
629	0.365591	0.564516	0.322581	0.209677	0.142414	0.040999999999999995	Rmag_0812	683	Vgig2_peg_67	0	V.gigas2
630	0.331492	0.469613	0.328729	0.196133	0.121802	0.0	Rmag_0838	218	Vgig2_peg_670	0	V.gigas2
631	0.322581	0.41935500000000003	0.322581	0.225806	0.137993	0.3622	Rmag_0839	220	Vgig2_peg_671	0	V.gigas2
632	0.33213000000000004	0.465704	0.31769000000000003	0.212996	0.132872	0.0	Rmag_0840	221	Vgig2_peg_672	0	V.gigas2
633	0.32650300000000004	0.479508	0.31557399999999997	0.184426	0.0952177	0.027999999999999997	Rmag_0841	222	Vgig2_peg_673	0	V.gigas2
634	0.355932	0.508475	0.322034	0.237288	0.274161	0.1318		1149	Vgig2_peg_674	0	V.gigas2
635	0.314286	0.463492	0.292063	0.187302	0.103092	0.0002	Rmag_0843	223	Vgig2_peg_675	0	V.gigas2
636	0.213675	0.25640999999999997	0.153846	0.230769	0.178079	0.769		224	Vgig2_peg_676	0	V.gigas2
637	0.29781399999999997	0.393443	0.29781399999999997	0.20218599999999998	0.08889069999999999	0.0	Rmag_0844	225	Vgig2_peg_677	0	V.gigas2
638	0.323054	0.453744	0.299559	0.21585900000000002	0.150148	0.0002	Rmag_0845	226	Vgig2_peg_678	0	V.gigas2
639	0.335958	0.440945	0.37795300000000004	0.188976	0.141085	0.1426		227	Vgig2_peg_679	0	V.gigas2
640	0.343382	0.498529	0.340441	0.191176	0.104545	0.0	Rmag_0811	684	Vgig2_peg_68	0	V.gigas2
641	0.36081599999999997	0.481383	0.388298	0.21276599999999998	0.24999000000000002	0.0	Rmag_0847	228	Vgig2_peg_680	0	V.gigas2
642	0.357964	0.502463	0.374384	0.197044	0.109277	0.0	Rmag_0848	229	Vgig2_peg_681	0	V.gigas2
643	0.265823	0.34177199999999996	0.18987300000000001	0.265823	0.250626	0.0098		230	Vgig2_peg_682	0	V.gigas2
644	0.324074	0.416667	0.319444	0.23611100000000002	0.191142	0.6938	Rmag_0850	232	Vgig2_peg_683	0	V.gigas2
645	0.30525	0.424908	0.30036599999999997	0.190476	0.09800489999999999	0.006999999999999999	Rmag_0851	233	Vgig2_peg_684	0	V.gigas2
646	0.297052	0.44898000000000005	0.272109	0.170068	0.09936089999999999	0.6174	Rmag_0852	234	Vgig2_peg_685	0	V.gigas2
